,name,exchange,instrument,product_code
2406,聚丙烯1711,DCE,PP1711.DCE,PP
2407,聚丙烯1712,DCE,PP1712.DCE,PP
2408,聚丙烯1801,DCE,PP1801.DCE,PP
2409,聚丙烯1802,DCE,PP1802.DCE,PP
2410,聚丙烯1803,DCE,PP1803.DCE,PP
2411,聚丙烯1804,DCE,PP1804.DCE,PP
2412,聚丙烯1805,DCE,PP1805.DCE,PP
2413,聚丙烯1806,DCE,PP1806.DCE,PP
2414,聚丙烯1807,DCE,PP1807.DCE,PP
2415,聚丙烯1808,DCE,PP1808.DCE,PP
2416,聚丙烯1809,DCE,PP1809.DCE,PP
2417,聚丙烯1810,DCE,PP1810.DCE,PP
2418,聚丙烯1811,DCE,PP1811.DCE,PP
2419,聚丙烯1812,DCE,PP1812.DCE,PP
2420,聚丙烯1901,DCE,PP1901.DCE,PP
2421,聚丙烯1902,DCE,PP1902.DCE,PP
2422,聚丙烯1903,DCE,PP1903.DCE,PP
2423,聚丙烯1904,DCE,PP1904.DCE,PP
2424,聚丙烯1905,DCE,PP1905.DCE,PP
2425,聚丙烯1906,DCE,PP1906.DCE,PP
2426,聚丙烯1907,DCE,PP1907.DCE,PP
2427,聚丙烯1908,DCE,PP1908.DCE,PP
2428,聚丙烯1909,DCE,PP1909.DCE,PP
2429,聚丙烯1910,DCE,PP1910.DCE,PP
2430,聚丙烯1911,DCE,PP1911.DCE,PP
2431,聚丙烯1912,DCE,PP1912.DCE,PP
2432,聚丙烯2001,DCE,PP2001.DCE,PP
2433,聚丙烯2002,DCE,PP2002.DCE,PP
2434,聚丙烯2003,DCE,PP2003.DCE,PP
2435,聚丙烯2004,DCE,PP2004.DCE,PP
2436,聚丙烯2005,DCE,PP2005.DCE,PP
2437,聚丙烯2006,DCE,PP2006.DCE,PP
2438,聚丙烯2007,DCE,PP2007.DCE,PP
2439,聚丙烯2008,DCE,PP2008.DCE,PP
2440,聚丙烯2009,DCE,PP2009.DCE,PP
2441,聚丙烯2010,DCE,PP2010.DCE,PP
2442,聚丙烯2011,DCE,PP2011.DCE,PP
2443,聚丙烯2012,DCE,PP2012.DCE,PP
2444,聚丙烯2101,DCE,PP2101.DCE,PP
2445,聚丙烯2102,DCE,PP2102.DCE,PP
2446,聚丙烯2103,DCE,PP2103.DCE,PP
2447,聚丙烯2104,DCE,PP2104.DCE,PP
2448,聚丙烯2105,DCE,PP2105.DCE,PP
2449,聚丙烯2106,DCE,PP2106.DCE,PP
2450,聚丙烯2107,DCE,PP2107.DCE,PP
2451,聚丙烯2108,DCE,PP2108.DCE,PP
2452,聚丙烯2109,DCE,PP2109.DCE,PP
2453,聚丙烯2110,DCE,PP2110.DCE,PP
2454,聚丙烯2111,DCE,PP2111.DCE,PP
2455,聚丙烯2112,DCE,PP2112.DCE,PP
2456,聚丙烯2201,DCE,PP2201.DCE,PP
2457,聚丙烯2203,DCE,PP2203.DCE,PP
2458,聚丙烯2205,DCE,PP2205.DCE,PP
2459,聚丙烯2204,DCE,PP2204.DCE,PP
2460,聚丙烯2202,DCE,PP2202.DCE,PP
2461,聚丙烯2206,DCE,PP2206.DCE,PP
2462,聚丙烯2207,DCE,PP2207.DCE,PP
2463,聚丙烯2208,DCE,PP2208.DCE,PP
2464,聚丙烯2209,DCE,PP2209.DCE,PP
2465,聚丙烯2301,DCE,PP2301.DCE,PP
2466,聚丙烯2210,DCE,PP2210.DCE,PP
2467,聚丙烯2211,DCE,PP2211.DCE,PP
2468,聚丙烯2212,DCE,PP2212.DCE,PP
2469,聚丙烯主力,DCE,PP8888.DCE,PP
2470,聚丙烯指数,DCE,PP0000.DCE,PP
2471,聚丙烯前复权主力,DCE,PP9999.DCE,PP
2472,焦煤1307,DCE,JM1307.DCE,JM
2473,焦煤1308,DCE,JM1308.DCE,JM
2474,焦煤1309,DCE,JM1309.DCE,JM
2475,焦煤1310,DCE,JM1310.DCE,JM
2476,焦煤1311,DCE,JM1311.DCE,JM
2477,焦煤1312,DCE,JM1312.DCE,JM
2478,焦煤1401,DCE,JM1401.DCE,JM
2479,焦煤1402,DCE,JM1402.DCE,JM
2480,焦煤1403,DCE,JM1403.DCE,JM
2481,焦煤1404,DCE,JM1404.DCE,JM
2482,焦煤1405,DCE,JM1405.DCE,JM
2483,焦煤1406,DCE,JM1406.DCE,JM
2484,焦煤1407,DCE,JM1407.DCE,JM
2485,焦煤1408,DCE,JM1408.DCE,JM
2486,焦煤1409,DCE,JM1409.DCE,JM
2487,焦煤1410,DCE,JM1410.DCE,JM
2488,焦煤1411,DCE,JM1411.DCE,JM
2489,焦煤1412,DCE,JM1412.DCE,JM
2490,焦煤1501,DCE,JM1501.DCE,JM
2491,焦煤1502,DCE,JM1502.DCE,JM
2492,焦煤1503,DCE,JM1503.DCE,JM
2493,焦煤1504,DCE,JM1504.DCE,JM
2494,焦煤1505,DCE,JM1505.DCE,JM
2495,焦煤1506,DCE,JM1506.DCE,JM
2496,焦煤1507,DCE,JM1507.DCE,JM
2497,焦煤1508,DCE,JM1508.DCE,JM
2498,焦煤1509,DCE,JM1509.DCE,JM
2499,焦煤1510,DCE,JM1510.DCE,JM
2500,焦煤1511,DCE,JM1511.DCE,JM
2501,焦煤1512,DCE,JM1512.DCE,JM
2502,焦煤1601,DCE,JM1601.DCE,JM
2503,焦煤1602,DCE,JM1602.DCE,JM
2504,焦煤1603,DCE,JM1603.DCE,JM
2505,焦煤1604,DCE,JM1604.DCE,JM
2506,焦煤1605,DCE,JM1605.DCE,JM
2507,焦煤1606,DCE,JM1606.DCE,JM
2508,焦煤1607,DCE,JM1607.DCE,JM
2509,焦煤1608,DCE,JM1608.DCE,JM
2510,焦煤1609,DCE,JM1609.DCE,JM
2511,焦煤1610,DCE,JM1610.DCE,JM
2512,焦煤1611,DCE,JM1611.DCE,JM
2513,焦煤1612,DCE,JM1612.DCE,JM
2514,焦煤1701,DCE,JM1701.DCE,JM
2515,焦煤1702,DCE,JM1702.DCE,JM
2516,焦煤1703,DCE,JM1703.DCE,JM
2517,焦煤1704,DCE,JM1704.DCE,JM
2518,焦煤1705,DCE,JM1705.DCE,JM
2519,焦煤1706,DCE,JM1706.DCE,JM
2520,焦煤1707,DCE,JM1707.DCE,JM
2521,焦煤1708,DCE,JM1708.DCE,JM
2522,焦煤1709,DCE,JM1709.DCE,JM
2523,焦煤1710,DCE,JM1710.DCE,JM
2524,焦煤1711,DCE,JM1711.DCE,JM
2525,焦煤1712,DCE,JM1712.DCE,JM
2526,焦煤1801,DCE,JM1801.DCE,JM
2527,焦煤1802,DCE,JM1802.DCE,JM
2528,焦煤1803,DCE,JM1803.DCE,JM
2529,焦煤1804,DCE,JM1804.DCE,JM
2530,焦煤1805,DCE,JM1805.DCE,JM
2531,焦煤1806,DCE,JM1806.DCE,JM
2532,焦煤1807,DCE,JM1807.DCE,JM
2533,焦煤1808,DCE,JM1808.DCE,JM
2534,焦煤1809,DCE,JM1809.DCE,JM
2535,焦煤1810,DCE,JM1810.DCE,JM
2536,焦煤1811,DCE,JM1811.DCE,JM
2537,焦煤1812,DCE,JM1812.DCE,JM
2538,焦煤1901,DCE,JM1901.DCE,JM
2539,焦煤1902,DCE,JM1902.DCE,JM
2540,焦煤1903,DCE,JM1903.DCE,JM
2541,焦煤1904,DCE,JM1904.DCE,JM
2542,焦煤1905,DCE,JM1905.DCE,JM
2543,焦煤1906,DCE,JM1906.DCE,JM
2544,焦煤1907,DCE,JM1907.DCE,JM
2545,焦煤1908,DCE,JM1908.DCE,JM
2546,焦煤1909,DCE,JM1909.DCE,JM
2547,焦煤1910,DCE,JM1910.DCE,JM
2548,焦煤1911,DCE,JM1911.DCE,JM
2549,焦煤1912,DCE,JM1912.DCE,JM
2550,焦煤2001,DCE,JM2001.DCE,JM
2551,焦煤2002,DCE,JM2002.DCE,JM
2552,焦煤2003,DCE,JM2003.DCE,JM
2553,焦煤2004,DCE,JM2004.DCE,JM
2554,焦煤2005,DCE,JM2005.DCE,JM
2555,焦煤2006,DCE,JM2006.DCE,JM
2556,焦煤2007,DCE,JM2007.DCE,JM
2557,焦煤2008,DCE,JM2008.DCE,JM
2558,焦煤2009,DCE,JM2009.DCE,JM
2559,焦煤2010,DCE,JM2010.DCE,JM
2560,焦煤2011,DCE,JM2011.DCE,JM
2561,焦煤2012,DCE,JM2012.DCE,JM
2562,焦煤2101,DCE,JM2101.DCE,JM
2563,焦煤2102,DCE,JM2102.DCE,JM
2564,焦煤2103,DCE,JM2103.DCE,JM
2565,焦煤2104,DCE,JM2104.DCE,JM
2566,焦煤2105,DCE,JM2105.DCE,JM
2567,焦煤2106,DCE,JM2106.DCE,JM
2568,焦煤2107,DCE,JM2107.DCE,JM
2569,焦煤2108,DCE,JM2108.DCE,JM
2570,焦煤2109,DCE,JM2109.DCE,JM
2571,焦煤2110,DCE,JM2110.DCE,JM
2572,焦煤2111,DCE,JM2111.DCE,JM
2573,焦煤2112,DCE,JM2112.DCE,JM
2574,焦煤2201,DCE,JM2201.DCE,JM
2575,焦煤2204,DCE,JM2204.DCE,JM
2576,焦煤2203,DCE,JM2203.DCE,JM
2577,焦煤2202,DCE,JM2202.DCE,JM
2578,焦煤2206,DCE,JM2206.DCE,JM
2579,焦煤2205,DCE,JM2205.DCE,JM
2580,焦煤2207,DCE,JM2207.DCE,JM
2581,焦煤2208,DCE,JM2208.DCE,JM
2582,焦煤2209,DCE,JM2209.DCE,JM
2583,焦煤2301,DCE,JM2301.DCE,JM
2584,焦煤2210,DCE,JM2210.DCE,JM
2585,焦煤2211,DCE,JM2211.DCE,JM
2586,焦煤2212,DCE,JM2212.DCE,JM
2587,焦煤主力,DCE,JM8888.DCE,JM
2588,焦煤指数,DCE,JM0000.DCE,JM
2589,焦煤前复权主力,DCE,JM9999.DCE,JM
2590,晚籼稻1411,CZCE,LR1411.CZC,LR
2591,晚籼稻1501,CZCE,LR1501.CZC,LR
2592,晚籼稻1503,CZCE,LR1503.CZC,LR
2593,晚籼稻1505,CZCE,LR1505.CZC,LR
2594,晚籼稻1507,CZCE,LR1507.CZC,LR
2595,晚籼稻1509,CZCE,LR1509.CZC,LR
2596,晚籼稻1511,CZCE,LR1511.CZC,LR
2597,晚籼稻1601,CZCE,LR1601.CZC,LR
2598,晚籼稻1603,CZCE,LR1603.CZC,LR
2599,晚籼稻1605,CZCE,LR1605.CZC,LR
2600,晚籼稻1607,CZCE,LR1607.CZC,LR
2601,晚籼稻1609,CZCE,LR1609.CZC,LR
2602,晚籼稻1611,CZCE,LR1611.CZC,LR
2603,晚籼稻1701,CZCE,LR1701.CZC,LR
2604,晚籼稻1703,CZCE,LR1703.CZC,LR
2605,晚籼稻1705,CZCE,LR1705.CZC,LR
2606,晚籼稻1707,CZCE,LR1707.CZC,LR
2607,晚籼稻1709,CZCE,LR1709.CZC,LR
2608,晚籼稻1711,CZCE,LR1711.CZC,LR
2609,晚籼稻1801,CZCE,LR1801.CZC,LR
2610,晚籼稻1803,CZCE,LR1803.CZC,LR
2611,晚籼稻1805,CZCE,LR1805.CZC,LR
2612,晚籼稻1807,CZCE,LR1807.CZC,LR
2613,晚籼稻1809,CZCE,LR1809.CZC,LR
2614,晚籼稻1811,CZCE,LR1811.CZC,LR
2615,晚籼稻1901,CZCE,LR1901.CZC,LR
2616,晚籼稻1903,CZCE,LR1903.CZC,LR
2617,晚籼稻1905,CZCE,LR1905.CZC,LR
2618,晚籼稻1907,CZCE,LR1907.CZC,LR
2619,晚籼稻1909,CZCE,LR1909.CZC,LR
2620,晚籼稻1911,CZCE,LR1911.CZC,LR
2621,晚籼稻2001,CZCE,LR2001.CZC,LR
2622,晚籼稻2003,CZCE,LR2003.CZC,LR
2623,晚籼稻2005,CZCE,LR2005.CZC,LR
2624,晚籼稻2007,CZCE,LR2007.CZC,LR
2625,晚籼稻2011,CZCE,LR2011.CZC,LR
2626,晚籼稻2101,CZCE,LR2101.CZC,LR
2627,晚籼稻2103,CZCE,LR2103.CZC,LR
2628,晚籼稻2105,CZCE,LR2105.CZC,LR
2629,晚籼稻107,CZCE,LR2107.CZC,LR
2630,晚籼稻109,CZCE,LR2109.CZC,LR
2631,晚籼稻111,CZCE,LR2111.CZC,LR
2632,晚籼稻201,CZCE,LR2201.CZC,LR
2633,晚籼稻203,CZCE,LR2203.CZC,LR
2634,晚籼稻205,CZCE,LR2205.CZC,LR
2635,晚籼稻207,CZCE,LR2207.CZC,LR
2636,晚籼稻209,CZCE,LR2209.CZC,LR
2637,晚籼稻301,CZCE,LR2301.CZC,LR
2638,晚籼稻211,CZCE,LR2211.CZC,LR
2639,晚籼稻主力,CZCE,LR8888.CZC,LR
2640,晚籼稻指数,CZCE,LR0000.CZC,LR
2641,晚籼稻前复权主力,CZCE,LR9999.CZC,LR
2642,沪深1005,CFFEX,IF1005.CFX,IF
2643,沪深1006,CFFEX,IF1006.CFX,IF
2644,沪深1007,CFFEX,IF1007.CFX,IF
2645,沪深1008,CFFEX,IF1008.CFX,IF
2646,沪深1009,CFFEX,IF1009.CFX,IF
2647,沪深1010,CFFEX,IF1010.CFX,IF
2648,沪深1011,CFFEX,IF1011.CFX,IF
2649,沪深1012,CFFEX,IF1012.CFX,IF
2650,沪深1101,CFFEX,IF1101.CFX,IF
2651,沪深1102,CFFEX,IF1102.CFX,IF
2652,沪深1103,CFFEX,IF1103.CFX,IF
2653,沪深1104,CFFEX,IF1104.CFX,IF
2654,沪深1105,CFFEX,IF1105.CFX,IF
2655,沪深1106,CFFEX,IF1106.CFX,IF
2656,沪深1107,CFFEX,IF1107.CFX,IF
2657,沪深1108,CFFEX,IF1108.CFX,IF
2658,沪深1109,CFFEX,IF1109.CFX,IF
2659,沪深1110,CFFEX,IF1110.CFX,IF
2660,沪深1111,CFFEX,IF1111.CFX,IF
2661,沪深1112,CFFEX,IF1112.CFX,IF
2662,沪深1201,CFFEX,IF1201.CFX,IF
2663,沪深1202,CFFEX,IF1202.CFX,IF
2664,沪深1203,CFFEX,IF1203.CFX,IF
2665,沪深1204,CFFEX,IF1204.CFX,IF
2666,沪深1205,CFFEX,IF1205.CFX,IF
2667,沪深1206,CFFEX,IF1206.CFX,IF
2668,沪深1207,CFFEX,IF1207.CFX,IF
2669,沪深1208,CFFEX,IF1208.CFX,IF
2670,沪深1209,CFFEX,IF1209.CFX,IF
2671,沪深1210,CFFEX,IF1210.CFX,IF
2672,沪深1211,CFFEX,IF1211.CFX,IF
2673,沪深1212,CFFEX,IF1212.CFX,IF
2674,沪深1301,CFFEX,IF1301.CFX,IF
2675,沪深1302,CFFEX,IF1302.CFX,IF
2676,沪深1303,CFFEX,IF1303.CFX,IF
2677,沪深1304,CFFEX,IF1304.CFX,IF
2678,沪深1305,CFFEX,IF1305.CFX,IF
2679,沪深1306,CFFEX,IF1306.CFX,IF
2680,沪深1307,CFFEX,IF1307.CFX,IF
2681,沪深1308,CFFEX,IF1308.CFX,IF
2682,沪深1309,CFFEX,IF1309.CFX,IF
2683,沪深1310,CFFEX,IF1310.CFX,IF
2684,沪深1311,CFFEX,IF1311.CFX,IF
2685,沪深1312,CFFEX,IF1312.CFX,IF
2686,沪深1401,CFFEX,IF1401.CFX,IF
2687,沪深1402,CFFEX,IF1402.CFX,IF
2688,沪深1403,CFFEX,IF1403.CFX,IF
2689,沪深1404,CFFEX,IF1404.CFX,IF
2690,沪深1405,CFFEX,IF1405.CFX,IF
2691,沪深1406,CFFEX,IF1406.CFX,IF
2692,沪深1407,CFFEX,IF1407.CFX,IF
2693,沪深1408,CFFEX,IF1408.CFX,IF
2694,沪深1409,CFFEX,IF1409.CFX,IF
2695,沪深1410,CFFEX,IF1410.CFX,IF
2696,沪深1411,CFFEX,IF1411.CFX,IF
2697,沪深1412,CFFEX,IF1412.CFX,IF
2698,沪深1501,CFFEX,IF1501.CFX,IF
2699,沪深1502,CFFEX,IF1502.CFX,IF
2700,沪深1503,CFFEX,IF1503.CFX,IF
2701,沪深1504,CFFEX,IF1504.CFX,IF
2702,沪深1505,CFFEX,IF1505.CFX,IF
2703,沪深1506,CFFEX,IF1506.CFX,IF
2704,沪深1507,CFFEX,IF1507.CFX,IF
2705,沪深1508,CFFEX,IF1508.CFX,IF
2706,沪深1509,CFFEX,IF1509.CFX,IF
2707,沪深1510,CFFEX,IF1510.CFX,IF
2708,沪深1511,CFFEX,IF1511.CFX,IF
2709,沪深1512,CFFEX,IF1512.CFX,IF
2710,沪深1601,CFFEX,IF1601.CFX,IF
2711,沪深1602,CFFEX,IF1602.CFX,IF
2712,沪深1603,CFFEX,IF1603.CFX,IF
2713,沪深1604,CFFEX,IF1604.CFX,IF
2714,沪深1605,CFFEX,IF1605.CFX,IF
2715,沪深1606,CFFEX,IF1606.CFX,IF
2716,沪深1607,CFFEX,IF1607.CFX,IF
2717,沪深1608,CFFEX,IF1608.CFX,IF
2718,沪深1609,CFFEX,IF1609.CFX,IF
2719,沪深1610,CFFEX,IF1610.CFX,IF
2720,沪深1611,CFFEX,IF1611.CFX,IF
2721,沪深1612,CFFEX,IF1612.CFX,IF
2722,沪深1701,CFFEX,IF1701.CFX,IF
2723,沪深1702,CFFEX,IF1702.CFX,IF
2724,沪深1703,CFFEX,IF1703.CFX,IF
2725,沪深1704,CFFEX,IF1704.CFX,IF
2726,沪深1705,CFFEX,IF1705.CFX,IF
2727,沪深1706,CFFEX,IF1706.CFX,IF
2728,沪深1707,CFFEX,IF1707.CFX,IF
2729,沪深1708,CFFEX,IF1708.CFX,IF
2730,沪深1709,CFFEX,IF1709.CFX,IF
2731,沪深1710,CFFEX,IF1710.CFX,IF
2732,沪深1711,CFFEX,IF1711.CFX,IF
2733,沪深1712,CFFEX,IF1712.CFX,IF
2734,沪深1801,CFFEX,IF1801.CFX,IF
2735,沪深1802,CFFEX,IF1802.CFX,IF
2736,沪深1803,CFFEX,IF1803.CFX,IF
2737,沪深1804,CFFEX,IF1804.CFX,IF
2738,沪深1805,CFFEX,IF1805.CFX,IF
2739,沪深1806,CFFEX,IF1806.CFX,IF
2740,沪深1807,CFFEX,IF1807.CFX,IF
2741,沪深1808,CFFEX,IF1808.CFX,IF
2742,沪深1809,CFFEX,IF1809.CFX,IF
2743,沪深1810,CFFEX,IF1810.CFX,IF
2744,沪深1811,CFFEX,IF1811.CFX,IF
2745,沪深1812,CFFEX,IF1812.CFX,IF
2746,沪深1901,CFFEX,IF1901.CFX,IF
2747,沪深1902,CFFEX,IF1902.CFX,IF
2748,沪深1903,CFFEX,IF1903.CFX,IF
2749,沪深1904,CFFEX,IF1904.CFX,IF
2750,沪深1905,CFFEX,IF1905.CFX,IF
2751,沪深1906,CFFEX,IF1906.CFX,IF
2752,沪深1907,CFFEX,IF1907.CFX,IF
2753,沪深1908,CFFEX,IF1908.CFX,IF
2754,沪深1909,CFFEX,IF1909.CFX,IF
2755,沪深1910,CFFEX,IF1910.CFX,IF
2756,沪深1911,CFFEX,IF1911.CFX,IF
2757,沪深1912,CFFEX,IF1912.CFX,IF
2758,沪深2001,CFFEX,IF2001.CFX,IF
2759,沪深2002,CFFEX,IF2002.CFX,IF
2760,沪深2003,CFFEX,IF2003.CFX,IF
2761,沪深2004,CFFEX,IF2004.CFX,IF
2762,沪深2005,CFFEX,IF2005.CFX,IF
2763,沪深2006,CFFEX,IF2006.CFX,IF
2764,沪深2007,CFFEX,IF2007.CFX,IF
2765,沪深2008,CFFEX,IF2008.CFX,IF
2766,沪深2009,CFFEX,IF2009.CFX,IF
2767,沪深2010,CFFEX,IF2010.CFX,IF
2768,沪深2011,CFFEX,IF2011.CFX,IF
2769,沪深2012,CFFEX,IF2012.CFX,IF
2770,沪深2101,CFFEX,IF2101.CFX,IF
2771,沪深2102,CFFEX,IF2102.CFX,IF
2772,沪深2103,CFFEX,IF2103.CFX,IF
2773,沪深2104,CFFEX,IF2104.CFX,IF
2774,沪深2105,CFFEX,IF2105.CFX,IF
2775,沪深2106,CFFEX,IF2106.CFX,IF
2776,沪深2107,CFFEX,IF2107.CFX,IF
2777,沪深2108,CFFEX,IF2108.CFX,IF
2778,沪深2109,CFFEX,IF2109.CFX,IF
2779,沪深2110,CFFEX,IF2110.CFX,IF
2780,沪深2111,CFFEX,IF2111.CFX,IF
2781,沪深2112,CFFEX,IF2112.CFX,IF
2782,沪深2201,CFFEX,IF2201.CFX,IF
2783,沪深2203,CFFEX,IF2203.CFX,IF
2784,沪深2206,CFFEX,IF2206.CFX,IF
2785,沪深2209,CFFEX,IF2209.CFX,IF
2786,沪深2202,CFFEX,IF2202.CFX,IF
2787,沪深主力,CFFEX,IF8888.CFX,IF
2788,沪深指数,CFFEX,IF0000.CFX,IF
2789,沪深前复权主力,CFFEX,IF9999.CFX,IF
2790,纯碱2005,CZCE,SA2005.CZC,SA
2791,纯碱2006,CZCE,SA2006.CZC,SA
2792,纯碱2007,CZCE,SA2007.CZC,SA
2793,纯碱2008,CZCE,SA2008.CZC,SA
2794,纯碱2009,CZCE,SA2009.CZC,SA
2795,纯碱2010,CZCE,SA2010.CZC,SA
2796,纯碱2011,CZCE,SA2011.CZC,SA
2797,纯碱2012,CZCE,SA2012.CZC,SA
2798,纯碱2101,CZCE,SA2101.CZC,SA
2799,纯碱2102,CZCE,SA2102.CZC,SA
2800,纯碱2103,CZCE,SA2103.CZC,SA
2801,纯碱2104,CZCE,SA2104.CZC,SA
2802,纯碱2105,CZCE,SA2105.CZC,SA
2803,纯碱106,CZCE,SA2106.CZC,SA
2804,纯碱107,CZCE,SA2107.CZC,SA
2805,纯碱108,CZCE,SA2108.CZC,SA
2806,纯碱109,CZCE,SA2109.CZC,SA
2807,纯碱110,CZCE,SA2110.CZC,SA
2808,纯碱111,CZCE,SA2111.CZC,SA
2809,纯碱112,CZCE,SA2112.CZC,SA
2810,纯碱201,CZCE,SA2201.CZC,SA
2811,纯碱202,CZCE,SA2202.CZC,SA
2812,纯碱204,CZCE,SA2204.CZC,SA
2813,纯碱203,CZCE,SA2203.CZC,SA
2814,纯碱206,CZCE,SA2206.CZC,SA
2815,纯碱205,CZCE,SA2205.CZC,SA
2816,纯碱207,CZCE,SA2207.CZC,SA
2817,纯碱208,CZCE,SA2208.CZC,SA
2818,纯碱209,CZCE,SA2209.CZC,SA
2819,纯碱301,CZCE,SA2301.CZC,SA
2820,纯碱210,CZCE,SA2210.CZC,SA
2821,纯碱211,CZCE,SA2211.CZC,SA
2822,纯碱212,CZCE,SA2212.CZC,SA
2823,纯碱主力,CZCE,SA8888.CZC,SA
2824,纯碱指数,CZCE,SA0000.CZC,SA
2825,纯碱前复权主力,CZCE,SA9999.CZC,SA
2826,胶合板1404,DCE,BB1404.DCE,BB
2827,胶合板1405,DCE,BB1405.DCE,BB
2828,胶合板1406,DCE,BB1406.DCE,BB
2829,胶合板1407,DCE,BB1407.DCE,BB
2830,胶合板1408,DCE,BB1408.DCE,BB
2831,胶合板1409,DCE,BB1409.DCE,BB
2832,胶合板1410,DCE,BB1410.DCE,BB
2833,胶合板1411,DCE,BB1411.DCE,BB
2834,胶合板1412,DCE,BB1412.DCE,BB
2835,胶合板1501,DCE,BB1501.DCE,BB
2836,胶合板1502,DCE,BB1502.DCE,BB
2837,胶合板1503,DCE,BB1503.DCE,BB
2838,胶合板1504,DCE,BB1504.DCE,BB
2839,胶合板1505,DCE,BB1505.DCE,BB
2840,胶合板1506,DCE,BB1506.DCE,BB
2841,胶合板1507,DCE,BB1507.DCE,BB
2842,胶合板1508,DCE,BB1508.DCE,BB
2843,胶合板1509,DCE,BB1509.DCE,BB
2844,胶合板1510,DCE,BB1510.DCE,BB
2845,胶合板1511,DCE,BB1511.DCE,BB
2846,胶合板1512,DCE,BB1512.DCE,BB
2847,胶合板1601,DCE,BB1601.DCE,BB
2848,胶合板1602,DCE,BB1602.DCE,BB
2849,胶合板1603,DCE,BB1603.DCE,BB
2850,胶合板1604,DCE,BB1604.DCE,BB
2851,胶合板1605,DCE,BB1605.DCE,BB
2852,胶合板1606,DCE,BB1606.DCE,BB
2853,胶合板1607,DCE,BB1607.DCE,BB
2854,胶合板1608,DCE,BB1608.DCE,BB
2855,胶合板1609,DCE,BB1609.DCE,BB
2856,胶合板1610,DCE,BB1610.DCE,BB
2857,胶合板1611,DCE,BB1611.DCE,BB
2858,胶合板1612,DCE,BB1612.DCE,BB
2859,胶合板1701,DCE,BB1701.DCE,BB
2860,胶合板1702,DCE,BB1702.DCE,BB
2861,胶合板1703,DCE,BB1703.DCE,BB
2862,胶合板1704,DCE,BB1704.DCE,BB
2863,胶合板1705,DCE,BB1705.DCE,BB
2864,胶合板1706,DCE,BB1706.DCE,BB
2865,胶合板1707,DCE,BB1707.DCE,BB
2866,胶合板1708,DCE,BB1708.DCE,BB
2867,胶合板1709,DCE,BB1709.DCE,BB
2868,胶合板1710,DCE,BB1710.DCE,BB
2869,胶合板1711,DCE,BB1711.DCE,BB
2870,胶合板1712,DCE,BB1712.DCE,BB
2871,胶合板1801,DCE,BB1801.DCE,BB
2872,胶合板1802,DCE,BB1802.DCE,BB
2873,胶合板1803,DCE,BB1803.DCE,BB
2874,胶合板1804,DCE,BB1804.DCE,BB
2875,胶合板1805,DCE,BB1805.DCE,BB
2876,胶合板1806,DCE,BB1806.DCE,BB
2877,胶合板1807,DCE,BB1807.DCE,BB
2878,胶合板1808,DCE,BB1808.DCE,BB
2879,胶合板1809,DCE,BB1809.DCE,BB
2880,胶合板1810,DCE,BB1810.DCE,BB
2881,胶合板1811,DCE,BB1811.DCE,BB
2882,胶合板1812,DCE,BB1812.DCE,BB
2883,胶合板1901,DCE,BB1901.DCE,BB
2884,胶合板1902,DCE,BB1902.DCE,BB
2885,胶合板1903,DCE,BB1903.DCE,BB
2886,胶合板1904,DCE,BB1904.DCE,BB
2887,胶合板1905,DCE,BB1905.DCE,BB
2888,胶合板1906,DCE,BB1906.DCE,BB
2889,胶合板1907,DCE,BB1907.DCE,BB
2890,胶合板1908,DCE,BB1908.DCE,BB
2891,胶合板1909,DCE,BB1909.DCE,BB
2892,胶合板1910,DCE,BB1910.DCE,BB
2893,胶合板1911,DCE,BB1911.DCE,BB
2894,胶合板1912,DCE,BB1912.DCE,BB
2895,胶合板2001,DCE,BB2001.DCE,BB
2896,胶合板2002,DCE,BB2002.DCE,BB
2897,胶合板2003,DCE,BB2003.DCE,BB
2898,胶合板2004,DCE,BB2004.DCE,BB
2899,胶合板2005,DCE,BB2005.DCE,BB
2900,胶合板2006,DCE,BB2006.DCE,BB
2901,胶合板2007,DCE,BB2007.DCE,BB
2902,胶合板2008,DCE,BB2008.DCE,BB
2903,胶合板2009,DCE,BB2009.DCE,BB
2904,胶合板2010,DCE,BB2010.DCE,BB
2905,胶合板2011,DCE,BB2011.DCE,BB
2906,胶合板2012,DCE,BB2012.DCE,BB
2907,胶合板2101,DCE,BB2101.DCE,BB
2908,胶合板2102,DCE,BB2102.DCE,BB
2909,胶合板2103,DCE,BB2103.DCE,BB
2910,胶合板2104,DCE,BB2104.DCE,BB
2911,胶合板2105,DCE,BB2105.DCE,BB
2912,细木工板2106,DCE,BB2106.DCE,BB
2913,细木工板2107,DCE,BB2107.DCE,BB
2914,细木工板2108,DCE,BB2108.DCE,BB
2915,细木工板2109,DCE,BB2109.DCE,BB
2916,细木工板2110,DCE,BB2110.DCE,BB
2917,细木工板2111,DCE,BB2111.DCE,BB
2918,细木工板2112,DCE,BB2112.DCE,BB
2919,细木工板2201,DCE,BB2201.DCE,BB
2920,细木工板2202,DCE,BB2202.DCE,BB
2921,细木工板2204,DCE,BB2204.DCE,BB
2922,细木工板2203,DCE,BB2203.DCE,BB
2923,细木工板2206,DCE,BB2206.DCE,BB
2924,细木工板2205,DCE,BB2205.DCE,BB
2925,细木工板2207,DCE,BB2207.DCE,BB
