time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
1556496000,5480.1,5518.0,5365.0,5486.8,7809.57,42617267.76,force_direct,
1556582400,5599.52,5612.0,5451.5,5480.1,7442.61,41235495.18,force_direct,
1556668800,5629.5,5655.0,5577.5,5599.52,5537.04,31101036.33,force_direct,
1556755200,5723.8,5784.3,5611.1,5629.5,11056.97,63062685.07,force_direct,
1556841600,6017.0,6150.0,5702.3,5723.8,19474.87,116361197.55,force_direct,
1556928000,6098.1,6189.99,5863.4,6017.0,9437.07,57065572.0,force_direct,
1557014400,6041.4,6112.3,5956.0,6098.1,5812.83,35116498.92,force_direct,
1557100800,6027.9,6102.0,5901.0,6041.4,6477.27,38909594.69,force_direct,
1557187200,6100.0,6325.0,6027.9,6027.9,11989.46,74461206.68,force_direct,
1557273600,6201.5,6230.0,6007.8,6100.0,8206.9,50233921.16,force_direct,
1557360000,6262.0,6344.0,6153.46,6201.5,9680.96,60527224.43,force_direct,
1557446400,6438.7,6522.2,6212.2,6262.0,14414.92,92226145.06,force_direct,
1557532800,7125.1,7279.0,6438.7,6438.7,37913.55,260928315.29,force_direct,
1557619200,6983.4,7448.0,6858.0,7125.1,31929.74,228503999.05,force_direct,
1557705600,7770.7,8050.0,6879.96,6983.4,36462.35,277159441.71,force_direct,
1557792000,7951.9,8194.1,7651.0,7770.7,29335.14,233523518.44,force_direct,
1557878400,8136.63,8209.0,7832.45,7951.9,19028.42,152983626.91,force_direct,
1557964800,7859.7,8352.3,7700.1,8136.63,22301.62,178198654.36,force_direct,
1558051200,7417.9,7910.0,6999.91,7859.7,29013.72,211750449.95,force_direct,
1558137600,7260.1,7518.0,7207.6,7417.9,9319.3,68392887.07,force_direct,
1558224000,8188.3,8269.2,7249.35,7260.1,23458.11,185473735.73,force_direct,
1558310400,7990.6,8188.3,7600.1,8188.3,16900.89,133410816.92,force_direct,
1558396800,7931.71,8094.0,7814.8,7990.6,7692.12,61144942.56,force_direct,
1558483200,7620.0,8039.9,7500.0,7931.71,10787.93,84343649.0,force_direct,
1558569600,7871.9,7957.3,7436.4,7620.0,10552.44,81229569.31,force_direct,
1558656000,7990.1,8158.6,7784.5,7871.9,10925.9,87524453.1,force_direct,
1558742400,8055.0,8135.2,7950.0,7990.1,4336.17,34859329.75,force_direct,
1558828800,8729.87,8828.0,7877.94,8055.0,20158.09,169158770.12,force_direct,
1558915200,8806.1,8958.3,8650.0,8729.87,17561.85,154753594.27,force_direct,
1559001600,8738.1,8846.9,8517.4,8806.1,11139.45,97103092.62,force_direct,
1559088000,8678.1,8796.5,8455.0,8738.1,10301.6,89059112.14,force_direct,
1559174400,8270.0,9109.0,8005.0,8678.1,20289.8,173844935.33,force_direct,
1559260800,8532.67,8550.0,8099.9,8270.0,10929.36,91049145.46,force_direct,
1559347200,8547.0,8625.7,8451.0,8532.67,5457.31,46595695.69,force_direct,
1559433600,8740.1,8825.0,8540.0,8547.0,6243.25,54274886.92,force_direct,
1559520000,8099.2,8740.1,8032.0,8740.1,18661.44,156710105.15,force_direct,
1559606400,7692.9,8099.2,7501.53,8099.2,28120.44,220333671.33,force_direct,
1559692800,7789.3,7936.5,7593.9,7692.9,10817.63,84196913.14,force_direct,
1559779200,7824.7,7873.5,7455.0,7789.3,7552.32,58160225.16,force_direct,
1559865600,7999.4,8150.0,7762.9,7824.7,13456.91,107413778.84,force_direct,
1559952000,7924.0,8068.0,7800.1,7999.4,4772.31,37718624.93,force_direct,
1560038400,7633.3,7963.3,7497.9,7924.0,6830.13,52687179.63,force_direct,
1560124800,8018.8,8048.1,7513.2,7633.3,8903.84,69987634.46,force_direct,
1560211200,7905.5,8049.0,7711.0,8018.8,6526.85,51379858.0,force_direct,
1560297600,8174.0,8250.0,7821.0,7905.5,9144.94,73796297.38,force_direct,
1560384000,8227.4,8333.0,8026.0,8174.0,8884.21,72828749.44,force_direct,
1560470400,8689.1,8719.9,8161.7,8227.4,12712.88,106822743.01,force_direct,
1560556800,8856.0,8930.0,8607.2,8689.1,9399.43,82347802.04,force_direct,
1560643200,8985.9,9395.5,8801.0,8856.0,20909.63,190730864.7,force_direct,
1560729600,9354.3,9490.0,8985.9,8985.9,14168.46,131479718.82,force_direct,
1560816000,9095.0,9376.8,8945.0,9354.3,10598.59,96870272.08,force_direct,
1560902400,9305.9,9340.0,9062.0,9095.0,5765.24,52917798.01,force_direct,
1560988800,9557.1,9624.0,9241.0,9305.9,10592.04,99900015.44,force_direct,
1561075200,10213.04,10250.0,9557.1,9557.1,22295.47,219786452.57,force_direct,
1561161600,10744.0,11232.0,10080.0,10213.04,36672.58,394221987.64,force_direct,
1561248000,10913.0,11369.0,10572.0,10744.0,18586.8,203391528.43,force_direct,
1561334400,11069.0,11136.0,10560.0,10913.0,14398.4,156623140.43,force_direct,
1561420800,11737.0,11780.0,10802.0,11069.0,21849.5,248078686.85,force_direct,
1561507200,12876.0,13764.0,11684.45,11737.0,55228.58,701635264.58,force_direct,
1561593600,11198.92,13242.0,10388.0,12876.0,47596.23,551287259.08,force_direct,
1561680000,12338.0,12417.0,10799.0,11198.92,31980.24,372918699.74,force_direct,
1561766400,11920.0,12338.0,11354.0,12338.0,20428.97,241655634.91,force_direct,
1561852800,10805.0,12234.0,10668.0,11920.0,19105.14,217071428.5,force_direct,
1561939200,10640.0,11231.0,10088.0,10805.0,24901.8,264785513.68,force_direct,
1562025600,10885.0,10965.0,9728.2,10640.0,28814.96,296703726.19,force_direct,
1562112000,11982.0,12025.0,10876.0,10885.0,28068.68,319028449.59,force_direct,
1562198400,11166.0,12065.0,11055.0,11982.0,19832.62,231381539.87,force_direct,
1562284800,11003.0,11452.0,10776.0,11166.0,16361.64,182183753.94,force_direct,
1562371200,11281.0,11720.0,10961.0,11003.0,12190.19,139247561.64,force_direct,
1562457600,11485.0,11620.0,11110.0,11281.0,8413.4,95523239.34,force_direct,
1562544000,12301.0,12383.0,11310.0,11485.0,17835.8,212539958.43,force_direct,
1562630400,12558.0,12814.65,12102.0,12301.0,19150.95,239135894.38,force_direct,
1562716800,12093.0,13174.0,11529.0,12558.0,36052.94,449543216.33,force_direct,
1562803200,11340.0,12093.2,10970.0,12093.0,21396.97,245621458.57,force_direct,
1562889600,11765.0,11900.0,11099.0,11340.0,12240.91,141591539.35,force_direct,
1562976000,11312.0,11803.0,10805.0,11765.0,14722.69,165489860.63,force_direct,
1563062400,10204.0,11400.0,10122.0,11312.0,22495.62,239150120.25,force_direct,
1563148800,10820.88,11058.0,9880.0,10204.0,21113.53,219582406.27,force_direct,
1563235200,9421.0,11011.0,9352.0,10820.88,26170.59,261093926.2,force_direct,
1563321600,9682.6,9975.0,9084.7,9421.0,23126.0,220864914.21,force_direct,
1563408000,10622.0,10752.0,9260.6,9682.6,28827.03,289145615.25,force_direct,
1563494400,10518.0,10760.0,10118.0,10622.0,13153.62,137223069.6,force_direct,
1563580800,10740.0,11098.0,10370.0,10518.0,12127.9,130052374.17,force_direct,
1563667200,10569.43,10812.0,10298.0,10740.0,8242.29,86752835.04,force_direct,
1563753600,10328.0,10690.0,10052.0,10569.43,10902.46,113040838.98,force_direct,
1563840000,9859.0,10330.88,9820.0,10328.0,9763.95,97861761.48,force_direct,
1563926400,9768.97,9922.55,9534.05,9859.0,11470.61,111391750.89,force_direct,
1564012800,9890.2,10188.0,9733.3,9768.97,9217.95,92225361.66,force_direct,
1564099200,9840.3,9899.0,9650.2,9890.2,5115.75,50005736.0,force_direct,
1564185600,9469.0,10199.0,9296.0,9840.3,11772.57,113316068.65,force_direct,
1564272000,9519.0,9628.0,9101.4,9469.0,7753.79,72831762.35,force_direct,
1564358400,9507.0,9738.3,9376.7,9519.0,5695.08,54373366.7,force_direct,
1564444800,9589.0,9747.77,9380.0,9507.0,5187.74,49660617.92,force_direct,
1564531200,10088.0,10120.0,9575.49,9589.0,7939.34,78698614.89,force_direct,
1564617600,10400.0,10500.0,9875.0,10088.0,7699.17,78461388.47,force_direct,
1564704000,10520.0,10659.0,10331.0,10400.0,8439.81,88535450.81,force_direct,
1564790400,10822.0,10917.0,10506.0,10520.0,7421.37,79989850.31,force_direct,
1564876800,10973.0,11060.0,10514.0,10822.0,9277.61,100471241.04,force_direct,
1564963200,11824.0,11939.0,10973.0,10973.0,16130.53,187498288.43,force_direct,
1565049600,11472.0,12325.0,11249.0,11824.0,19339.45,228029593.89,force_direct,
1565136000,11999.0,12153.0,11385.0,11472.0,13658.66,161208999.31,force_direct,
1565222400,12050.0,12130.0,11550.0,11999.0,10983.14,130505812.98,force_direct,
1565308800,11891.0,12097.0,11703.0,12050.0,7800.63,92618299.64,force_direct,
1565395200,11311.4,12011.0,11208.0,11891.0,9023.79,103844660.05,force_direct,
1565481600,11565.36,11615.0,11129.0,11311.4,5494.67,62613477.97,force_direct,
1565568000,11404.0,11585.0,11260.0,11565.36,3201.4,36535469.72,force_direct,
1565654400,10904.01,11468.0,10800.0,11404.0,9003.7,99766249.08,force_direct,
1565740800,10064.56,10909.0,9966.0,10904.01,14507.72,151138124.17,force_direct,
1565827200,10324.27,10471.0,9522.0,10064.56,17368.17,173592397.45,force_direct,
1565913600,10369.0,10568.0,9777.0,10324.27,12884.23,131212394.69,force_direct,
1566000000,10228.0,10494.7,10004.0,10369.0,4884.94,50071932.98,force_direct,
1566086400,10332.19,10533.0,10086.0,10228.0,3901.71,40412561.56,force_direct,
1566172800,10938.0,10964.0,10280.0,10332.19,7375.2,78812006.23,force_direct,
1566259200,10792.14,10993.0,10584.0,10938.0,5822.41,62698017.44,force_direct,
1566345600,10146.95,10825.0,9824.0,10792.14,11788.84,119810637.9,force_direct,
1566432000,10117.0,10255.0,9787.0,10146.95,6533.0,65570509.27,force_direct,
1566518400,10407.47,10466.0,10047.0,10117.0,6390.94,65871016.94,force_direct,
1566604800,10154.0,10427.0,9893.8,10407.47,5409.23,54613228.53,force_direct,
1566691200,10132.0,10350.0,9805.8,10154.0,5207.28,52473792.44,force_direct,
1566777600,10377.0,10675.0,10132.0,10132.0,8979.02,93364331.4,force_direct,
1566864000,10184.0,10395.0,10021.0,10377.0,4518.47,45885834.81,force_direct,
1566950400,9727.4,10370.0,9570.0,10184.0,10405.91,103053772.46,force_direct,
1567036800,9509.4,9729.7,9358.2,9727.4,7081.01,67458584.74,force_direct,
1567123200,9601.0,9725.0,9380.4,9509.4,3754.35,35930363.43,force_direct,
1567209600,9623.9,9715.0,9471.9,9601.0,2753.32,26412208.68,force_direct,
1567296000,9779.1,9868.0,9555.0,9623.9,2873.98,27860593.51,force_direct,
1567382400,10388.0,10474.0,9754.57,9779.1,11134.48,112026827.18,force_direct,
1567468800,10641.0,10766.0,10291.0,10388.0,10736.11,113482416.18,force_direct,
1567555200,10590.0,10849.0,10410.0,10641.0,6224.41,65969969.9,force_direct,
1567641600,10582.93,10663.0,10481.64,10590.0,3011.66,31835471.34,force_direct,
1567728000,10305.0,10933.0,10208.0,10582.93,11275.71,119675518.91,force_direct,
1567814400,10489.0,10582.0,10305.0,10305.0,3374.3,35295931.83,force_direct,
1567900800,10415.0,10599.0,10241.91,10489.0,3505.5,36530778.68,force_direct,
1567987200,10317.0,10557.0,10118.0,10415.0,5201.53,53586138.35,force_direct,
1568073600,10121.0,10399.0,9959.0,10317.0,4211.66,42722054.03,force_direct,
1568160000,10175.0,10300.0,9814.0,10121.0,4348.62,43782091.22,force_direct,
1568246400,10452.0,10488.0,10064.0,10175.0,4401.51,45313964.9,force_direct,
1568332800,10374.0,10475.0,10155.0,10452.0,4501.19,46417698.48,force_direct,
1568419200,10380.0,10488.0,10255.0,10374.0,3155.79,32801466.46,force_direct,
1568505600,10321.42,10403.0,10275.0,10380.0,1885.62,19486372.51,force_direct,
1568592000,10290.0,10404.0,10091.0,10321.42,5515.26,56380470.07,force_direct,
1568678400,10214.86,10308.0,10163.0,10290.0,2944.28,30156486.97,force_direct,
1568764800,10185.0,10278.0,10111.0,10214.86,3339.09,34080717.87,force_direct,
1568851200,10301.0,10487.0,9655.0,10185.0,9766.07,97965321.95,force_direct,
1568937600,10197.0,10340.0,10104.0,10301.0,2513.7,25660191.4,force_direct,
1569024000,10013.0,10199.0,9942.9,10197.0,2979.88,29943816.81,force_direct,
1569110400,10055.0,10105.0,9880.7,10013.0,2752.45,27523592.55,force_direct,
1569196800,9702.6,10077.0,9610.3,10055.0,5486.04,53969510.57,force_direct,
1569283200,8538.7,9795.0,8100.0,9702.6,34867.7,307985233.97,force_direct,
1569369600,8475.3,8773.6,8262.0,8538.7,12765.89,108207657.39,force_direct,
1569456000,8105.9,8493.07,7796.6,8475.3,15408.93,125180468.71,force_direct,
1569542400,8213.4,8309.8,7906.3,8105.9,7469.15,60208646.12,force_direct,
1569628800,8238.2,8390.0,8032.1,8213.4,5447.13,44602497.95,force_direct,
1569715200,8090.0,8260.2,7930.0,8238.2,6143.56,49454030.63,force_direct,
1569801600,8331.14,8385.0,7733.3,8090.0,10919.75,87839295.32,force_direct,
1569888000,8334.9,8539.3,8228.0,8331.14,5835.9,49049132.41,force_direct,
1569974400,8414.88,8420.0,8193.0,8334.9,3448.52,28570950.97,force_direct,
1570060800,8258.0,8440.0,8084.1,8414.88,3716.19,30623737.96,force_direct,
1570147200,8170.0,8264.9,8032.7,8258.0,3051.67,24946287.9,force_direct,
1570233600,8162.5,8210.8,8040.0,8170.0,3327.26,27021471.49,force_direct,
1570320000,7882.9,8183.24,7806.7,8162.5,5857.54,46641948.11,force_direct,
1570406400,8227.0,8366.1,7793.2,7882.9,8149.21,66182672.83,force_direct,
1570492800,8205.0,8362.0,8132.7,8227.0,3466.84,28554980.24,force_direct,
1570579200,8607.5,8719.2,8146.56,8205.0,8392.43,71132453.44,force_direct,
1570665600,8596.0,8683.9,8472.0,8607.5,4319.9,37021789.83,force_direct,
1570752000,8278.2,8815.3,8253.0,8596.0,6077.91,51418368.58,force_direct,
1570838400,8319.6,8423.7,8270.5,8278.2,1707.03,14253650.56,force_direct,
1570924800,8304.9,8477.97,8160.4,8319.6,4042.57,33731109.77,force_direct,
1571011200,8369.96,8428.2,8227.3,8304.9,2538.99,21118580.4,force_direct,
1571097600,8191.1,8439.7,8100.0,8369.96,3259.77,26906522.27,force_direct,
1571184000,8016.0,8204.3,7960.0,8191.1,7077.37,57129477.97,force_direct,
1571270400,8092.3,8150.53,7949.3,8016.0,2810.71,22650778.74,force_direct,
1571356800,7987.3,8135.11,7860.0,8092.3,5300.34,42207934.67,force_direct,
1571443200,7992.9,8119.5,7927.0,7987.3,3510.69,28124349.49,force_direct,
1571529600,8260.7,8337.0,7921.6,7992.9,4866.62,39589830.08,force_direct,
1571616000,8243.8,8371.3,8181.8,8260.7,3418.39,28229438.5,force_direct,
1571702400,8058.8,8333.0,8034.9,8243.8,3851.34,31574286.93,force_direct,
1571788800,7493.7,8074.5,7333.4,8058.8,12982.27,99470281.12,force_direct,
1571875200,7453.0,7529.0,7367.9,7493.7,5804.04,43328562.42,force_direct,
1571961600,8679.1,8803.1,7426.0,7453.0,17096.47,141204255.14,force_direct,
1572048000,9270.9,10480.0,8661.85,8679.1,32057.57,302542798.76,force_direct,
1572134400,9571.7,9823.86,9121.2,9270.9,11101.85,105759041.14,force_direct,
1572220800,9225.7,9948.9,9216.8,9571.7,8992.23,85718049.78,force_direct,
1572307200,9445.5,9559.8,9100.0,9225.7,6727.53,62984466.68,force_direct,
1572393600,9184.3,9446.9,9035.0,9445.5,5047.0,46416723.49,force_direct,
1572480000,9185.6,9467.1,8982.1,9184.3,5668.12,52162919.81,force_direct,
1572566400,9289.0,9333.0,9085.56,9186.6,4090.96,37734042.41,force_direct,
1572652800,9332.1,9429.5,9251.5,9289.0,3657.49,34131340.84,force_direct,
1572739200,9222.4,9400.6,9100.0,9332.1,3616.54,33318630.1,force_direct,
1572825600,9440.0,9645.0,9152.0,9222.4,7470.06,70257907.98,force_direct,
1572912000,9339.7,9504.1,9185.1,9440.0,3412.67,31876098.07,force_direct,
1572998400,9352.8,9475.0,9278.0,9339.7,3469.76,32510527.59,force_direct,
1573084800,9209.2,9387.1,9051.6,9352.8,3746.14,34501453.62,force_direct,
1573171200,8782.3,9252.9,8681.0,9212.56,7864.4,69957120.36,force_direct,
1573257600,8828.05,8896.0,8734.8,8782.3,1958.39,17264383.9,force_direct,
1573344000,9069.7,9250.0,8764.0,8828.05,4635.79,41699156.7,force_direct,
1573430400,8737.72,9108.5,8616.5,9069.7,4243.05,37331291.41,force_direct,
1573516800,8830.0,8910.0,8602.0,8737.72,3504.66,30664848.17,force_direct,
1573603200,8801.1,8849.9,8730.3,8830.0,1340.1,11776613.59,force_direct,
1573689600,8655.7,8817.4,8600.0,8801.1,3304.68,28654469.46,force_direct,
1573776000,8495.83,8800.0,8420.1,8655.4,5184.17,44391897.86,force_direct,
1573862400,8523.5,8577.0,8440.1,8495.83,1534.61,13052213.87,force_direct,
1573948800,8537.3,8699.5,8404.4,8523.5,2837.15,24305104.91,force_direct,
1574035200,8219.5,8537.3,8117.0,8537.3,6362.44,53104060.05,force_direct,
1574121600,8164.9,8245.53,8051.7,8219.5,3703.9,30176997.44,force_direct,
1574208000,8126.4,8257.8,8081.0,8164.9,2060.19,16784844.6,force_direct,
1574294400,7672.5,8155.9,7500.0,8126.4,9890.62,76908169.46,force_direct,
1574380800,7317.2,7766.0,6819.2,7671.1,19368.42,140137396.73,force_direct,
1574467200,7352.6,7385.0,7141.0,7317.2,4626.89,33578378.33,force_direct,
1574553600,6965.3,7372.0,6922.0,7352.6,8576.36,61081191.71,force_direct,
1574640000,7162.8,7414.4,6618.0,6965.3,18517.19,129228369.64,force_direct,
1574726400,7198.3,7386.3,7047.2,7162.8,5197.48,37308190.97,force_direct,
1574812800,7549.3,7689.0,6878.2,7198.3,13895.63,101436340.2,force_direct,
1574899200,7460.8,7690.0,7415.0,7549.3,4302.7,32491504.65,force_direct,
1574985600,7796.6,7933.4,7450.0,7460.7,7279.6,55864935.1,force_direct,
1575072000,7599.88,7861.6,7492.0,7796.6,4974.19,38097415.98,force_direct,
1575158400,7450.1,7600.1,7288.6,7599.88,6332.7,46818362.64,force_direct,
1575244800,7350.26,7467.3,7206.4,7450.1,4628.57,33912475.77,force_direct,
1575331200,7336.02,7454.6,7287.0,7350.26,2297.91,16905008.29,force_direct,
1575417600,7238.3,7890.0,7129.0,7336.02,11723.6,86829939.47,force_direct,
1575504000,7440.0,7530.9,7191.0,7238.3,4785.99,35249966.38,force_direct,
1575590400,7588.3,7661.8,7350.0,7440.0,5714.49,42760183.81,force_direct,
1575676800,7543.2,7669.8,7516.7,7588.3,1724.39,13065996.01,force_direct,
1575763200,7564.6,7620.0,7433.6,7543.2,4300.36,32448667.09,force_direct,
1575849600,7379.52,7748.7,7306.2,7564.6,6556.88,49302465.74,force_direct,
1575936000,7254.6,7434.6,7200.0,7379.52,3640.21,26613221.79,force_direct,
1576022400,7230.72,7312.0,7169.0,7254.6,3124.71,22619306.19,force_direct,
1576108800,7224.0,7369.02,7132.8,7230.72,5640.15,40661585.02,force_direct,
1576195200,7283.2,7332.0,7218.7,7224.1,2901.57,21077258.44,force_direct,
1576281600,7100.8,7290.5,7032.6,7283.2,3411.3,24385078.34,force_direct,
1576368000,7152.7,7224.8,7043.9,7100.8,3562.9,25412542.64,force_direct,
1576454400,6926.6,7196.0,6900.0,7152.7,13417.83,94801451.18,force_direct,
1576540800,6667.1,6972.0,6620.0,6926.6,12656.31,85657811.5,force_direct,
1576627200,7326.2,7482.2,6477.0,6667.1,13752.71,95095050.68,force_direct,
1576713600,7181.8,7417.1,7079.7,7326.2,5430.84,39076315.01,force_direct,
1576800000,7212.93,7249.0,7116.8,7181.8,5703.24,40900453.34,force_direct,
1576886400,7166.4,7215.1,7136.5,7212.93,2281.85,16376308.56,force_direct,
1576972800,7535.1,7541.4,7159.6,7166.4,3620.89,26583211.42,force_direct,
1577059200,7347.4,7715.1,7282.4,7535.1,7082.32,53247456.97,force_direct,
1577145600,7276.9,7445.0,7182.1,7347.4,4254.62,31076890.05,force_direct,
1577232000,7220.1,7294.2,7113.2,7276.9,3361.83,24299327.83,force_direct,
1577318400,7232.4,7465.0,7181.8,7220.1,4715.48,34397208.4,force_direct,
1577404800,7287.0,7300.0,7113.3,7232.4,3996.65,28861348.89,force_direct,
1577491200,7334.4,7390.0,7279.2,7287.0,2731.06,20049188.45,force_direct,
1577577600,7413.6,7551.6,7311.6,7334.4,2494.49,18529411.43,force_direct,
1577664000,7260.9,7421.7,7201.29,7413.6,4088.96,29849437.96,force_direct,
1577750400,7208.3,7333.0,7161.3,7260.9,2992.69,21652483.87,force_direct,
1577836800,7212.7,7285.1,7185.4,7208.3,2071.06,14993026.32,force_direct,
1577923200,6989.4,7225.8,6963.0,7212.7,4849.34,34321807.28,force_direct,
1578009600,7370.4,7444.9,6909.3,6989.4,6681.67,48359196.72,force_direct,
1578096000,7369.83,7422.0,7297.3,7370.4,4265.71,31385540.36,force_direct,
1578182400,7364.6,7509.9,7315.8,7370.3,4450.64,33105719.3,force_direct,
1578268800,7757.9,7785.0,7358.0,7364.6,8541.28,64874323.8,force_direct,
1578355200,8154.1,8210.3,7741.9,7757.9,12355.97,98096735.63,force_direct,
1578441600,8036.8,8442.0,7877.6,8154.1,11756.8,96131138.38,force_direct,
1578528000,7817.45,8036.8,7756.0,8036.8,4671.29,36842360.15,force_direct,
1578614400,8183.0,8185.9,7675.8,7817.45,7857.92,62465691.66,force_direct,
1578700800,8013.7,8282.4,7991.8,8183.0,4254.52,34520377.58,force_direct,
1578787200,8174.7,8174.7,7951.7,8013.63,3207.42,25988431.58,force_direct,
1578873600,8095.8,8199.7,8053.6,8174.7,2593.24,21018045.85,force_direct,
1578960000,8775.0,8829.0,8095.8,8095.8,16573.66,142180337.82,force_direct,
1579046400,8807.7,8873.0,8560.1,8775.0,8779.12,76709277.03,force_direct,
1579132800,8720.6,8839.9,8579.8,8807.7,5311.58,46071195.53,force_direct,
1579219200,8875.4,9000.0,8674.2,8720.6,9692.87,85935548.7,force_direct,
1579305600,8891.6,8965.0,8791.12,8875.4,3460.77,30766362.59,force_direct,
1579392000,8698.7,9169.5,8450.0,8891.6,12407.36,109108758.06,force_direct,
1579478400,8638.2,8741.1,8519.6,8698.7,4105.41,35462879.64,force_direct,
1579564800,8734.1,8787.17,8500.0,8638.2,3251.16,28115565.18,force_direct,
1579651200,8663.9,8799.9,8580.5,8734.1,2354.23,20422153.03,force_direct,
1579737600,8403.57,8670.4,8296.0,8663.9,5703.91,48177646.53,force_direct,
1579824000,8447.13,8523.0,8246.0,8403.57,3508.75,29465412.81,force_direct,
1579910400,8353.7,8447.2,8280.0,8447.13,2101.67,17540731.4,force_direct,
1579996800,8621.5,8631.6,8301.0,8353.7,3518.08,29842126.14,force_direct,
1580083200,8912.0,9001.86,8585.0,8621.5,6276.88,55252114.12,force_direct,
1580169600,9397.0,9414.0,8911.1,8912.0,9119.9,83117277.09,force_direct,
1580256000,9301.56,9442.3,9242.2,9397.0,4603.23,43061746.54,force_direct,
1580342400,9512.71,9550.0,9122.8,9301.56,9020.77,84959333.76,force_direct,
1580428800,9367.4,9519.9,9220.3,9512.71,4868.46,45592354.1,force_direct,
1580515200,9408.0,9476.4,9318.0,9367.4,2534.89,23839500.26,force_direct,
1580601600,9353.0,9501.3,9165.0,9408.0,6439.09,60475216.82,force_direct,
1580688000,9309.3,9628.6,9247.0,9353.0,6717.99,63152069.08,force_direct,
1580774400,9197.4,9359.8,9112.5,9309.3,4069.5,37519626.25,force_direct,
1580860800,9612.0,9731.9,9180.2,9197.4,10769.13,102776055.04,force_direct,
1580947200,9744.9,9860.0,9547.0,9612.0,8583.74,83312391.96,force_direct,
1581033600,9805.2,9860.0,9683.9,9744.9,3703.84,36187557.62,force_direct,
1581120000,9877.2,9920.8,9657.8,9805.2,5525.98,54312601.98,force_direct,
1581206400,10151.0,10165.0,9871.1,9877.2,9637.91,96911069.39,force_direct,
1581292800,9851.2,10187.0,9701.0,10151.0,8521.97,84381817.07,force_direct,
1581379200,10247.0,10316.0,9720.0,9851.2,8425.27,85197401.81,force_direct,
1581465600,10338.0,10460.0,10238.0,10247.0,8707.36,89988385.71,force_direct,
1581552000,10222.0,10491.0,10058.0,10338.0,8976.65,92221604.02,force_direct,
1581638400,10335.05,10373.0,10101.0,10222.0,4127.43,42316870.42,force_direct,
1581724800,9900.9,10373.0,9800.0,10335.0,6397.23,64099074.36,force_direct,
1581811200,9926.8,10037.0,9651.3,9900.9,6931.63,68270847.74,force_direct,
1581897600,9708.0,9969.2,9501.5,9926.8,9300.64,90017090.61,force_direct,
1581984000,10184.0,10275.0,9625.8,9708.0,8248.34,82121018.57,force_direct,
1582070400,9592.4,10310.0,9290.0,10184.0,13930.59,136859180.62,force_direct,
1582156800,9608.1,9699.9,9359.7,9592.4,6497.36,62162837.38,force_direct,
1582243200,9692.9,9760.3,9566.8,9608.1,11101.12,107474071.31,force_direct,
1582329600,9663.0,9719.0,9565.1,9692.9,1844.45,17799307.14,force_direct,
1582416000,9985.0,10001.0,9660.0,9663.0,7322.17,72474151.24,force_direct,
1582502400,9674.1,10022.0,9441.2,9985.0,6591.77,64033935.75,force_direct,
1582588800,9327.5,9691.9,9251.4,9674.1,8488.33,80074231.38,force_direct,
1582675200,8813.2,9385.9,8652.7,9327.5,14585.8,131034444.24,force_direct,
1582761600,8825.6,8975.0,8555.0,8813.2,8392.71,73646392.67,force_direct,
1582848000,8728.0,8908.3,8455.1,8825.6,7079.5,61300422.26,force_direct,
1582934400,8561.5,8829.0,8557.3,8728.2,2496.91,21706866.01,force_direct,
1583020800,8556.7,8775.0,8460.0,8561.5,5391.11,46260811.07,force_direct,
1583107200,8938.4,8990.8,8524.63,8556.7,5322.09,46886621.87,force_direct,
1583193600,8791.1,8940.0,8686.2,8938.4,5324.51,47007887.94,force_direct,
1583280000,8788.6,8877.7,8718.4,8791.1,4170.45,36564634.64,force_direct,
1583366400,9090.8,9186.5,8788.6,8788.6,5715.98,51781776.18,force_direct,
1583452800,9180.6,9199.7,9011.3,9090.8,3138.04,28641963.56,force_direct,
1583539200,8919.0,9241.5,8867.4,9180.6,4488.72,40549694.73,force_direct,
1583625600,8074.0,8919.0,8043.2,8919.0,25592.0,215631674.63,force_direct,
1583712000,7967.3,8215.0,7700.0,8074.0,22558.49,178075837.28,force_direct,
1583798400,7913.8,8180.0,7776.6,7967.3,10174.46,81263734.2,force_direct,
1583884800,7969.6,8034.6,7634.8,7913.8,10975.85,86029509.75,force_direct,
1583971200,4873.1,8001.7,4607.7,7974.4,116698.05,707340178.13,force_direct,
1584057600,5625.7,5973.3,4000.0,4873.1,102760.11,527138561.75,force_direct,
1584144000,5218.2,5682.4,5095.0,5620.9,18639.84,100175263.8,force_direct,
1584230400,5383.2,5987.0,5133.0,5218.2,22624.2,123554791.76,force_direct,
1584316800,5058.5,5388.9,4467.9,5383.2,41779.41,203512458.42,force_direct,
1584403200,5339.1,5572.8,4956.3,5058.5,19595.86,104487499.82,force_direct,
1584489600,5416.2,5487.96,5033.0,5339.1,21127.2,111509848.66,force_direct,
1584576000,6173.6,6416.7,5264.6,5416.2,31248.34,184847869.92,force_direct,
1584662400,6206.5,6929.8,5665.02,6173.6,31077.03,197504256.59,force_direct,
1584748800,6201.7,6474.7,5882.4,6206.5,12942.29,80062529.68,force_direct,
1584835200,5820.1,6410.9,5755.5,6201.8,16275.92,98592862.43,force_direct,
1584921600,6490.6,6664.3,5677.0,5820.1,19554.68,120959516.99,force_direct,
1585008000,6762.09,6840.0,6406.0,6490.6,16617.9,110523932.79,force_direct,
1585094400,6688.2,6968.0,6430.2,6762.09,13788.86,92081342.45,force_direct,
